"fec_id","name","candidate_fec_id","candidate_name","affiliation","office","state","district","incumbent_challenger","is_authorized_committee","is_principal_committee"
"C00704072","BLUE LEADERSHIP COLLABORATIVE",,,,,,,,FALSE,FALSE
"C00711382","ANTHONY FELIX JR. FOR CONGRESS 2020","H0CA40120","FELIX, ANTHONY DR. JR.","DEM","H","CA","40","C",FALSE,TRUE
"C00412791","FORWARD TOGETHER PAC",,,,,,,,FALSE,FALSE
"C00646364","LOCAL MAJORITY",,,,,,,,FALSE,FALSE
"C00721290","OZ FOR CONGRESS","H0FL18199","VAZQUEZ, OSVALDO","DEM","H","FL","18","C",FALSE,TRUE
"C00024372","DEMOCRATIC PARTY OF ARKANSAS",,,"DEM",,,,,FALSE,FALSE
"C00707943","RUBANDO FOR CONGRESS","H0OH05074","RUBANDO, NICK","DEM","H","OH","5 ","C",FALSE,TRUE
"C00273169","MALONEY FOR CONGRESS","H2NY14037","MALONEY, CAROLYN B.","DEM","H","NY","12","I",FALSE,TRUE
"C00469163","TED DEUTCH FOR CONGRESS COMMITTEE","H0FL19080","DEUTCH, THEODORE ELIOT","DEM","H","FL","22","I",FALSE,TRUE
"C00690255","ONEAMERICA VOTES JUSTICE FOR ALL FUND",,,,,,,,FALSE,FALSE
"C00657411","CONOR LAMB FOR CONGRESS","H8PA18181","LAMB, CONOR","DEM","H","PA","17","I",FALSE,TRUE
"C00715177","FRIENDS OF MIA MASON",,,"DEM",,,,,FALSE,FALSE
"C00724104","CISNEROS VICTORY FUND 2020",,,,,,,,FALSE,FALSE
"C00716506","BARBARA RAMSEY FOR CONGRESS","H0NE01112","RAMSEY, BARBARA ROSE","DEM","H","NE","1 ","C",FALSE,TRUE
"C00698233","MID-MO FOR BERNIE",,,,,,,,FALSE,FALSE
"C00697037","BRIER FOR CONGRESS","H0PA10102","BRIER, THOMAS F JR","DEM","H","PA","10","C",FALSE,TRUE
"C00638163","POWER TO IMPEACH",,,,,,,,FALSE,FALSE
"C00389189","LAKE COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00497321","VARGAS FOR CONGRESS","H2CA50026","VARGAS, JUAN CARLOS","DEM","H","CA","51","I",FALSE,TRUE
"C00650507","JOE CUNNINGHAM FOR CONGRESS","H8SC01116","CUNNINGHAM, JOE","DEM","H","SC","1 ","I",FALSE,TRUE
"C00589507","AAPI VICTORY FUND, INC.",,,,,,,,FALSE,FALSE
"C00729772","SLOTKIN STEVENS VICTORY",,,,,,,,FALSE,FALSE
"C00639567","GODFREY FOR CONGRESS","H8OH16090","GODFREY, AARON PAUL","DEM","H","OH","16","C",FALSE,TRUE
"C00141812","DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND",,,"DEM",,,,,FALSE,FALSE
"C00498667","MARK TAKANO FOR CONGRESS","H2CA43245","TAKANO, MARK","DEM","H","CA","41","I",FALSE,TRUE
"C00614354","AMADOR COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00718742","DANI FOR ILLINOIS","H0IL16184","BRZOZOWSKI, DANI","DEM","H","IL","16","C",FALSE,TRUE
"C00684977","ERIKA STOTTS PEARSON FOR CONGRESS","H6TN08250","STOTTS-PEARSON, ERIKA","DEM","H","TN","8 ","C",FALSE,TRUE
"C00717934","REAL DEAL TAR HEELS",,,,,,,,FALSE,FALSE
"C00462697","GARAMENDI FOR CONGRESS","H0CA10149","GARAMENDI, JOHN","DEM","H","CA","3 ","I",FALSE,TRUE
"C00547240","MOULTON FOR CONGRESS","H4MA06090","MOULTON, SETH","DEM","H","MA","6 ","I",FALSE,TRUE
"C00396994","RIVERSIDE COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00629576","BUILD OUR MOVEMENT PAC",,,,,,,,FALSE,FALSE
"C00730176","BLAKE MICHAEL FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00716761","WILLIAM HASTON FOR CONGRESS","H0GA04130","HASTON, WILLIAM","DEM","H","GA","4 ","C",FALSE,TRUE
"C00219881","NITA LOWEY FOR CONGRESS","H8NY20056","LOWEY, NITA M","DEM","H","NY","17","I",FALSE,TRUE
"C00711473","JEREMY BRAVO FOR CONGRESS","H0TX31113","BRAVO, JEREMY JOHN","DEM","H","TX","31","C",FALSE,TRUE
"C00676684","OUR REVOLUTION PAC",,,,,,,,FALSE,FALSE
"C00016899","OHIO DEMOCRATIC PARTY",,,"DEM",,,,,FALSE,FALSE
"C00720789","JOSE VELAZQUEZ FOR CONGRESS","H0NY14320","VELAZQUEZ, JOSE","DEM","H","NY","14","C",FALSE,TRUE
"C00715664","TISDEL FOR CONGRESS","H0NM03177","TISDEL, KYLE J.","DEM","H","NM","3 ","O",FALSE,TRUE
"C00449512","ILLINOIS DEMOCRATIC COUNTY CHAIRS' ASSOCIATION",,,"DEM",,,,,FALSE,FALSE
"C00660613","FIGHTING FOR SOUTH TEXAS PAC",,,,,,,,FALSE,FALSE
"C00491365","HARRY S. TRUMAN CLUB- FEDERAL",,,,,,,,FALSE,FALSE
"C00706010","CHANGE IS COMING",,,,,,,,FALSE,FALSE
"C00620427","PRIDE FUND TO END GUN VIOLENCE",,,,,,,,FALSE,FALSE
"C00715268","GUNSENSE PAC",,,,,,,,FALSE,FALSE
"C00547448","MAKING AMERICANS COUNT PAC (MAC PAC)",,,,,,,,FALSE,FALSE
"C00620021","COMMON DEFENSE ACTION FUND",,,,,,,,FALSE,FALSE
"C00405563","KOREAN AMERICAN DEMOCRATIC COMMITTEE",,,,,,,,FALSE,FALSE
"C00703033","DAN FOR COLORADO","S0CO00500","BAER, DAN","DEM","S","CO","0 ","C",FALSE,TRUE
"C00682211","COMMON PURPOSE",,,,,,,,FALSE,FALSE
"C00719484","OUR REVOLUTION ILLINOIS",,,,,,,,FALSE,FALSE
"C00713693","FINELLO FOR CONGRESS","H0PA01325","FINELLO, CHRISTINA","DEM","H","PA","1 ","C",FALSE,TRUE
"C00401463","DEMOCRATIC CLUB OF THE PASADENA FOOTHILLS",,,"DEM",,,,,FALSE,FALSE
"C00729764","RICK NEIGHBORS FOR CONGRESS 2020","H8AL04086","NEIGHBORS, RICKY","DEM","H","AL","4 ","C",FALSE,TRUE
"C00700583","FLETCHER FOR CONGRESS","H0TX24159","FLETCHER, CRYSTAL LEE","DEM","H","TX","24","C",FALSE,TRUE
"C00710285","VI TRAN FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00487827","BLUE AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE",,,,,,,,FALSE,FALSE
"C00731463","TOM WATSON FOR CONGRESS","H0TX19068","WATSON, THOMAS W","DEM","H","TX","19","C",FALSE,TRUE
"C00455865","SOLANO UNITED-SCDCC FEDERAL ACCOUNT",,,"DEM",,,,,FALSE,FALSE
"C00728832","BRIDGET FLEMING FOR CONGRESS","H0NY01202","FLEMING, BRIDGET","DEM","H","NY","1 ","C",FALSE,TRUE
"C00502575","DR. RAUL RUIZ FOR CONGRESS","H2CA36439","RUIZ, RAUL DR.","DEM","H","CA","36","I",FALSE,TRUE
"C00619528","LOS ANGELES WOMEN'S GIVING COLLECTIVE PAC",,,,,,,,FALSE,FALSE
"C00716431","COMMITTEE TO ELECT MOSIE BOYD","P00013201","BOYD, MOSEMARIE DORA (""MOSIE"")","DEM","P","US","0 ","C",FALSE,TRUE
"C00666594","COMMITTEE TO ELECT KIMBERLY BIZON","H8MI10108","BIZON, KIMBERLY ANN","DEM","H","MI","10","C",FALSE,TRUE
"C00632281","CALIFORNIA YOUNG DEMOCRATS FED PAC",,,"DEM",,,,,FALSE,FALSE
"C00635342","CAMPAIGN OF LAURA ANN WEAVER","H8OH01084","WEAVER, LAURA ANN","DEM","H","OH","1 ","C",FALSE,TRUE
"C00274407","SIXTH DISTRICT DEMOCRATIC PARTY OF WISCONSIN",,,"DEM",,,,,FALSE,FALSE
"C00656611","CICILLINE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00704379","VOTE BRENDA LOPEZ INC","H0GA07281","LOPEZ ROMERO, BRENDA","DEM","H","GA","7 ","O",FALSE,TRUE
"C00703496","THE NOMINEE FUND",,,,,,,,FALSE,FALSE
"C00698613","ALBERT CHESTER FOR CONGRESS","H0FL05147","CHESTER, ALBERT II","DEM","H","FL","5 ","C",FALSE,TRUE
"C00503052","JEFFRIES FOR CONGRESS","H2NY10092","JEFFRIES, HAKEEM","DEM","H","NY","8 ","I",FALSE,TRUE
"C00724005","AMERICANS FOR COMPASSIONATE CAPITALISM INC.","H0FL05147","CHESTER, ALBERT II","DEM","H","FL","5 ","C",FALSE,FALSE
"C00457325","SHAHEEN FOR SENATE","S0NH00219","SHAHEEN, JEANNE","DEM","S","NH","0 ","I",FALSE,TRUE
"C00208991","NEVADA STATE DEMOCRATIC PARTY",,,"DEM",,,,,FALSE,FALSE
"C00678714","AMERICAN STRENGTH PAC",,,,,,,,FALSE,FALSE
"C00669929","COMMON GOOD PAC",,,,,,,,FALSE,FALSE
"C00670844","MAD 4 PA PAC","H8PA04116","DEAN, MADELEINE","DEM","H","PA","4 ","I",FALSE,TRUE
"C00502179","MARK POCAN FOR CONGRESS","H2WI02124","POCAN, MARK","DEM","H","WI","2 ","I",FALSE,TRUE
"C00433391","PINGREE FOR CONGRESS","H8ME01120","PINGREE, CHELLIE M","DEM","H","ME","1 ","I",FALSE,TRUE
"C00670034","SHARICE FOR CONGRESS","H8KS03155","DAVIDS, SHARICE","DEM","H","KS","3 ","I",FALSE,TRUE
"C00698191","DR GRACE I. WILLIAMS FOR CONGRESS 2020","H0CA49113","WILLIAMS, GRACE I DR","DEM","H","CA","41","C",FALSE,TRUE
"C00687582","GIDDY UP PAC",,,,,,,,FALSE,FALSE
"C00718098","BEN EMARD FOR CONGRESS","H0CA06162","EMARD, BENJAMIN","DEM","H","CA","6 ","C",FALSE,TRUE
"C00634584","THE ARENA PAC",,,,,,,,FALSE,FALSE
"C00353037","NATIONAL FEDERATION OF DEMOCRATIC WOMEN PAC",,,,,,,,FALSE,FALSE
"C00708909","HOLD THE HOUSE FRONTLINE FUND",,,,,,,,FALSE,FALSE
"C00498212","ALAN LOWENTHAL FOR CONGRESS","H2CA00104","LOWENTHAL, ALAN","DEM","H","CA","47","I",FALSE,TRUE
"C00693234","WARREN FOR PRESIDENT, INC.","P00009621","WARREN, ELIZABETH","DEM","P","US","0 ","C",FALSE,TRUE
"C00669846","AYYAS FOR CONGRESS","H8VA10189","AYYAS, SHADI","DEM","H","VA","5 ","C",FALSE,TRUE
"C00702225","CANDACE FOR 24","H0TX24175","VALENZUELA, CANDACE","DEM","H","TX","24","C",FALSE,TRUE
"C00608380","GRASSROOTS VICTORY PAC",,,,,,,,FALSE,FALSE
"C00666891","FRIENDS OF JENNIFER CHRISTIE","H8IN05196","CHRISTIE, JENNIFER","DEM","H","IN","5 ","O",FALSE,TRUE
"C00409623","SYNERGY PAC",,,,,,,,FALSE,FALSE
"C00704593","HOLD THE HOUSE PAC",,,,,,,,FALSE,FALSE
"C00707216","SAVE OUR HOUSE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00507574","MOTOR CITY PAC",,,,,,,,FALSE,FALSE
"C00724930","HAASIS FOR CONGRESS","H0IL18065","HAASIS, MARK","DEM","H","IL","18","C",FALSE,TRUE
"C00708479","ARBALLO FOR CONGRESS","H0CA22102","ARBALLO, PHIL","DEM","H","CA","22","C",FALSE,TRUE
"C00632802","ALLIES FOR EDUCATIONAL EQUITY",,,,,,,,FALSE,FALSE
"C00731703","AL MI MN VICTORY 2020",,,,,,,,FALSE,FALSE
"C00459925","MURPHPAC",,,,,,,,FALSE,FALSE
"C00709469","JAVAHN WALKER FOR CONGRESS","H8NJ06167","WALKER, JAVAHN","DEM","H","NJ","6 ","C",FALSE,TRUE
"C00457556","QUIGLEY FOR CONGRESS","H0IL05096","QUIGLEY, MIKE","DEM","H","IL","5 ","I",FALSE,TRUE
"C00715961","WHITNEY RAVER FOR CONGRESS","H0SD01078","RAVER, WHITNEY","DEM","H","SD","0 ","C",FALSE,TRUE
"C00664375","ELAINE FOR CONGRESS","H8VA02111","LURIA, ELAINE","DEM","H","VA","2 ","I",FALSE,TRUE
"C00725119","OGLESBY FOR CONGRESS","H0MO03203","OGLESBY, DENNIS","DEM","H","MO","3 ","C",FALSE,TRUE
"C00581785","SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC (SEEC PAC)",,,,,,,,FALSE,FALSE
"C00630657","DISABILITY ACTION FOR AMERICA PAC",,,,,,,,FALSE,FALSE
"C00718932","OREGON MASSACHUSETTS VICTORY FUND",,,,,,,,FALSE,FALSE
"C00711192","ARIZONA NEW MEXICO VICTORY FUND",,,,,,,,FALSE,FALSE
"C00412122","STUDENTS FOR A NEW AMERICAN POLITICS PAC",,,,,,,,FALSE,FALSE
"C00215905","DEFAZIO FOR CONGRESS","H6OR04047","DEFAZIO, PETER A","DEM","H","OR","4 ","I",FALSE,TRUE
"C00685933","ROSE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00719229","HOADLEY VICTORY FUND",,,,,,,,FALSE,FALSE
"C00707497","NEBRASKANS FOR MORGANN FREEMAN","H0NE02177","FREEMAN, MORGANN","DEM","H","NE","2 ","C",FALSE,TRUE
"C00542720","12TH CONGRESSIONAL DISTRICT DEMOCRATS",,,"DEM",,,,,FALSE,FALSE
"C00592659","VICENTE GONZALEZ FOR CONGRESS","H6TX15162","GONZALEZ, VICENTE","DEM","H","TX","15","I",FALSE,TRUE
"C00695833","BLUE SENATE 2020",,,,,,,,FALSE,FALSE
"C00653311","PROJECT 100, INCORPORATED",,,,,,,,FALSE,FALSE
"C00513002","HOYER'S MAJORITY FUND","H2MD05155","HOYER, STENY","DEM","H","MD","5 ","I",FALSE,FALSE
"C00703116","WRIGHT FOR CONGRESS","H8MN01303","WRIGHT, RICHARD","DFL","H","MN","1 ","C",FALSE,TRUE
"C00690552","WOMEN OF 'K'OLOR ELECTORAL PAC",,,,,,,,FALSE,FALSE
"C00715185","BRIAN BURNS FOR CONGRESS","H0IL05351","BURNS, BRIAN","DEM","H","IL","5 ","C",FALSE,TRUE
"C00714154","FRIENDS OF ZACK FIELDS","H0CA53099","FIELDS, ZACK","DEM","H","CA","53","O",FALSE,TRUE
"C00689885","DAPHNE FOR A REUNITED AMERICA","P00008532","BRADFORD, DAPHNE DENISE","DEM","P","US","0 ","C",FALSE,TRUE
"C00703124","MUSCATO FOR CONGRESS","H0AZ08072","MUSCATO, MICHAEL ARCHANGEL","DEM","H","AZ","8 ","C",FALSE,TRUE
"C00592154","JIMMY PANETTA FOR CONGRESS","H6CA20152","PANETTA, JIMMY","DEM","H","CA","20","I",FALSE,TRUE
"C00431601","OCEANS PAC",,,,,,,,FALSE,FALSE
"C00384057","STAND WITH SANCHEZ","H2CA39078","SANCHEZ, LINDA","DEM","H","CA","38","I",FALSE,TRUE
"C00636100","DURBIN VICTORY FUND",,,,,,,,FALSE,FALSE
"C00697144","NABILAH FOR GEORGIA","H0GA07208","ISLAM, NABILAH AISHAH","DEM","H","GA","7 ","O",FALSE,TRUE
"C00652297","GINA ORTIZ JONES FOR CONGRESS","H8TX23121","JONES, GINA ORTIZ","DEM","H","TX","23","C",FALSE,TRUE
"C00704320","FRIENDS OF DAVE LEBLANC","H0NY04115","LEBLANC, DAVID J","DEM","H","NY","4 ","C",FALSE,TRUE
"C00658633","FRIENDS OF BEN MCADAMS","H8UT04053","MCADAMS, BEN","DEM","H","UT","4 ","I",FALSE,TRUE
"C00648915","KENDRA HORN FOR CONGRESS","H8OK05109","HORN, KENDRA","DEM","H","OK","5 ","I",FALSE,TRUE
"C00710822","DR. AL GROSS FOR U.S. SENATE","S0AK00196","GROSS, AL DR.","IND","S","AK","0 ","C",FALSE,TRUE
"C00041269","GEORGIA FEDERAL ELECTIONS COMMITTEE","H8TX06035","EDWARDS, CHET","DEM","H","TX","17","I",FALSE,FALSE
"C00506832","MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE","H2TX33073","VEASEY, MARC ALLISON MR.","DEM","H","TX","33","I",FALSE,TRUE
"C00433318","PLACER COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00639310","EASTMAN FOR CONGRESS","H8NE02220","EASTMAN, KARA","DEM","H","NE","2 ","C",FALSE,TRUE
"C00154625","KAPTUR FOR CONGRESS","H2OH09031","KAPTUR, MARCY HON.","DEM","H","OH","9 ","I",FALSE,TRUE
"C00706457","RITA HART FOR IOWA","H0IA02156","HART, RITA","DEM","H","IA","2 ","O",FALSE,TRUE
"C00620898","THE BRIBERY STOPS HERE PAC","S8AK00082","METCALFE, RAY HOMER","DEM","S","AK","0 ","C",FALSE,FALSE
"C00719328","DANE WILCOX FOR CONGRESS","H0OR03158","WILCOX, DANE","DEM","H","OR","3 ","C",FALSE,TRUE
"C00310318","CUMMINGS FOR CONGRESS CAMPAIGN COMMITTEE","H6MD07160","CUMMINGS, ELIJAH E","DEM","H","MD","7 ","I",FALSE,TRUE
"C00698662","NEVADANS FOR CORY BOOKER",,,,,,,,FALSE,FALSE
"C00725622","ANNETTE MEZA FOR CONGRESS","H0CA53164","MEZA, ANNETTE","DEM","H","CA","53","O",FALSE,TRUE
"C00694976","SANDBECK FOR CONGRESS","H0MN04171","SANDBECK, DAVID ANDREW","DFL","H","MN","4 ","C",FALSE,TRUE
"C00723791","CARLUCCI FOR CONGRESS","H0NY17224","CARLUCCI, DAVID","DEM","H","NY","17","C",FALSE,TRUE
"C00688846","INSPIRING LEADERSHIP HAS A NAME PAC",,,,,,,,FALSE,FALSE
"C00702381","JOHN WALSH FOR COLORADO","S0CO00518","WALSH, JOHN","DEM","S","CO","0 ","C",FALSE,TRUE
"C00639112","CLARK KENNEDY VICTORY FUND",,,,,,,,FALSE,FALSE
"C00582890","TOM O'HALLERAN FOR CONGRESS","H6AZ01199","O'HALLERAN, TOM","DEM","H","AZ","1 ","I",FALSE,TRUE
"C00694455","KAMALA HARRIS FOR THE PEOPLE","P00009423","HARRIS, KAMALA D.","DEM","P","US","0 ","C",FALSE,TRUE
"C00727529","MRVAN FOR CONGRESS","H0IN01150","MRVAN, FRANK J.","DEM","H","IN","1 ","C",FALSE,TRUE
"C00709071","ROSEY FOR CONGRESS TEXAS 23","H0TX23193","ABUABARA, ROSALINDA RAMOS","DEM","H","TX","23","C",FALSE,TRUE
"C00708305","RICHARD FLEMING FOR CONGRESS","H0TX24183","FLEMING, RICHARD L. MR.","DEM","H","TX","24","C",FALSE,TRUE
"C00649392","GREG SAGAN FOR CONGRESS","H8TX13163","SAGAN, GREGORY T. MR.","DEM","H","TX","13","O",FALSE,TRUE
"C00696005","ALVIN HARRISON FOR PRESIDENT","P00009936","HARRISON, ALVIN","DEM","P","US","0 ","C",FALSE,TRUE
"C00655183","FRIENDS OF DANA BALTER","H8NY24090","BALTER, DANA","DEM","H","NY","24","C",FALSE,TRUE
"C00692202","COURAGE TO CHANGE",,,,,,,,FALSE,FALSE
"C00665133","VOTE ME TOO PAC",,,,,,,,FALSE,FALSE
"C00698324","CHARLIE MADISON WINTERS FOR COLORADO","H0CO01144","WINTERS, CHARLIE MADISON MS.","DEM","H","CO","1 ","C",FALSE,TRUE
"C00709774","STARKY FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00703223","MIKE KATZ FOR PRESIDENT CAMPAIGN COMMITTEE","P00011478","KATZ, MICHAEL","DEM","P","US","0 ","C",FALSE,TRUE
"C00668640","PROGRESS AND GROWTH PAC",,,,,,,,FALSE,FALSE
"C00342048","PAC FOR A CHANGE",,,"DEM",,,,,FALSE,FALSE
"C00708578","CAMPBELL 2020",,,"DEM",,,,,FALSE,FALSE
"C00226928","PALLONE FOR CONGRESS","H8NJ03073","PALLONE, FRANK JR","DEM","H","NJ","6 ","I",FALSE,TRUE
"C00711713","FRIENDS OF DR MALIK","H6GA07163","MALIK, RASHID A","DEM","H","GA","7 ","O",FALSE,TRUE
"C00712299","CLYDE ELROD'S CAMPAIGN COMMITTEE","H0GA10251","ELROD, CLYDE","DEM","H","GA","10","C",FALSE,TRUE
"C00701383","TERESA TOMLINSON FOR SENATE","S0GA00393","TOMLINSON, TERESA PIKE","DEM","S","GA","0 ","C",FALSE,TRUE
"C00650432","DEMOCRATS WORK FOR AMERICA, INC",,,,,,,,FALSE,FALSE
"C00673145","DANA COTTRELL CAMPAIGN ACCOUNT","H8FL11130","COTTRELL, DANA","DEM","H","FL","11","C",FALSE,TRUE
"C00216614","DEMOCRATIC PARTY COMMITTEE ABROAD",,,"DEM",,,,,FALSE,FALSE
"C00710574","JOE SESTAK FOR PRESIDENT","P00012567","SESTAK, JOSEPH A JR","DEM","P","US","0 ","C",FALSE,TRUE
"C00363317","JERRY'S POLITICAL ACTION COMMITTEE (JERRY'S PAC)",,,"DEM",,,,,FALSE,FALSE
"C00664797","FRIENDS FOR THORNTON","H8IN05188","THORNTON, DIERDRE","DEM","H","IN","5 ","O",FALSE,TRUE
"C00724716","BERO FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00700831","ABE MATTHEW FOR CONGRESS","H0IL03091","MATTHEW, ABRAHAM THOMAS","DEM","H","IL","3 ","C",FALSE,TRUE
"C00711887","HOOSIERS FOR HALE","H0IN05219","HALE, CHRISTINA","DEM","H","IN","5 ","O",FALSE,TRUE
"C00640045","ELIZABETH PANNILL FLETCHER FOR CONGRESS","H8TX07140","FLETCHER, ELIZABETH","DEM","H","TX","7 ","I",FALSE,TRUE
"C00255562","FRIENDS OF JIM CLYBURN","H2SC02042","CLYBURN, JAMES E.","DEM","H","SC","6 ","I",FALSE,TRUE
"C00321943","DEMOCRATIC PARTY OF ORANGE COUNTY FED PAC",,,"DEM",,,,,FALSE,FALSE
"C00622175","TURNOUT PAC",,,,,,,,FALSE,FALSE
"C00670232","COMMITTEE TO ELECT SHAWNA ROBERTS","H8OH06133","ROBERTS, SHAWNA","DEM","H","OH","6 ","C",FALSE,TRUE
"C00700971","JFK ORGANIZERS","H0NY13124","KEITH, JAMES FELTON","DEM","H","NY","13","C",FALSE,TRUE
"C00711804","GEORGIANS FOR TED TERRY","S0GA00419","TERRY, EDWARD","DEM","S","GA","0 ","C",FALSE,TRUE
"C00079541","NARAL PRO-CHOICE AMERICA PAC",,,,,,,,FALSE,FALSE
"C00700203","GRANGE PAC",,,,,,,,FALSE,FALSE
"C00727768","MARA FOR CONGRESS","H0IN01168","REARDON, MARA","DEM","H","IN","1 ","C",FALSE,TRUE
"C00376665","COOPER FOR CONGRESS","H2TN05131","COOPER, JAMES H.S.","DEM","H","TN","5 ","I",FALSE,TRUE
"C00380568","PASADENA AREA UNITED DEMOCRATIC HEADQUARTERS",,,"DEM",,,,,FALSE,FALSE
"C00254573","EDDIE BERNICE JOHNSON FOR CONGRESS","H2TX00015","JOHNSON, EDDIE BERNICE","DEM","H","TX","30","I",FALSE,TRUE
"C00724658","ANGUS MCQUILKEN COMMITTEE","H0MA06130","MCQUILKEN, ANGUS","DEM","H","MA","6 ","C",FALSE,TRUE
"C00692368","WE ARE WEST TEXAS",,,,,,,,FALSE,FALSE
"C00728410","ALEXIS MEDINA FOR CONGRESS 2020","H0CA09117","MEDINA, ALEXIS","DEM","H","CA","9 ","C",FALSE,TRUE
"C00620971","FOR OUR FUTURE",,,,,,,,FALSE,FALSE
"C00716308","ALL YOUR FRIENDS AND NEIGHBORS WHO SUPPORT JOHN BLAIR","H0NM03185","BLAIR, JOHN","DEM","H","NM","3 ","O",FALSE,TRUE
"C00706820","HOYOS FOR CONGRESS","H8TN02176","HOYOS, RENEE","DEM","H","TN","2 ","C",FALSE,TRUE
"C00728998","KEANAKAY FOR CONGRESS","H0CA34156","SCOTT, KEANAKAY","DEM","H","CA","34","C",FALSE,TRUE
"C00707026","SHANNON HUTCHESON FOR CONGRESS","H8TX10185","HUTCHESON, SHANNON","DEM","H","TX","10","C",FALSE,TRUE
"C00695395","CALIFORNIA DREAM PAC",,,,,,,,FALSE,FALSE
"C00724831","ARIZONA IOWA VICTORY FUND",,,,,,,,FALSE,FALSE
"C00707844","EDF ACTION VOTES",,,,,,,,FALSE,FALSE
"C00667634","SINEMA KENNEDY VICTORY FUND",,,,,,,,FALSE,FALSE
"C00713743","FRIENDS OF DESIREE TIMS","H0OH10116","TIMS, DESIREE","DEM","H","OH","10","C",FALSE,TRUE
"C00452854","NEWAYGO COUNTY DEMOCRATIC EXECUTIVE COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00708933","LOLA OSORIA","H0NY17166","OSORIA, LOLA","DEM","H","NY","17","C",FALSE,FALSE
"C00509968","CARTWRIGHT FOR CONGRESS","H2PA17079","CARTWRIGHT, MATTHEW A.","DEM","H","PA","8 ","I",FALSE,TRUE
"C00458570","A NEW DIRECTION PAC",,,,,,,,FALSE,FALSE
"C00609388","BLACK PAC",,,,,,,,FALSE,FALSE
"C00409730","NEW DEMOCRAT COALITION ACTION FUND",,,,,,,,FALSE,FALSE
"C00720839","FRIENDS TO ELECT DARNELL LEATHERWOOD","H0IL01202","LEATHERWOOD, DARNELL","DEM","H","IL","1 ","C",FALSE,TRUE
"C00366666","COMMITTEE FOR LEADERSHIP AND PROGRESS",,,,,,,,FALSE,FALSE
"C00693465","WARNER ACTION FUND",,,,,,,,FALSE,FALSE
"C00721472","KATE BOLZ FOR CONGRESS","H0NE01120","BOLZ, KATE","DEM","H","NE","1 ","C",FALSE,TRUE
"C00140715","HOYER FOR CONGRESS","H2MD05155","HOYER, STENY","DEM","H","MD","5 ","I",FALSE,TRUE
"C00670760","MARY HELEN BARRO FOR REPRESENTATIVE","H8CA23129","BARRO, MARY","DEM","H","CA","23","C",FALSE,TRUE
"C00649277","PRICE4WNC","H8NC11103","PRICE, PHILLIP G MR.","DEM","H","NC","11","O",FALSE,TRUE
"C00498568","FRIENDS OF CHERI BUSTOS","H2IL17071","BUSTOS, CHERI","DEM","H","IL","17","I",FALSE,TRUE
"C00684522","FLIP IT BLUE",,,,,,,,FALSE,FALSE
"C00230342","21ST CENTURY DEMOCRATS",,,"DEM",,,,,FALSE,FALSE
"C00666321","HOULAHAN VICTORY FUND",,,,,,,,FALSE,FALSE
"C00706044","ALICE MADDEN FOR SENATE","S0CO00534","MADDEN, ALICE","DEM","S","CO","0 ","C",FALSE,TRUE
"C00694125","AEIRAMIQUE FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00699124","GET THE GREEN DEAL FUND",,,,,,,,FALSE,FALSE
"C00715839","DEM SENATE 2020",,,,,,,,FALSE,FALSE
"C00640938","JOAN GREENE FOR CONGRESS","H8AZ05154","GREENE, JOAN","DEM","H","AZ","5 ","C",FALSE,TRUE
"C00516047","ANGUS KING FOR U.S. SENATE CAMPAIGN","S2ME00109","KING, ANGUS S. JR.","IND","S","ME","0 ",,FALSE,TRUE
"C00640300","FLIP THE WEST",,,,,,,,FALSE,FALSE
"C00717983","SOLOMON RAJPUT FOR CONGRESS","H0MI12168","RAJPUT, SOLOMON","DEM","H","MI","12","C",FALSE,TRUE
"C00673590","WESTSIDE DEMOCRATIC HQ FEDERAL",,,,,,,,FALSE,FALSE
"C00716852","HOWARD FOR HOUSE","H0PA14120","HOWARD, LOGAN DAVID","DEM","H","PA","14","C",FALSE,TRUE
"C00290064","DOYLE FOR CONGRESS COMMITTEE","H4PA18131","DOYLE, MICHAEL","DEM","H","PA","18","I",FALSE,TRUE
"C00307991","DNC PAC",,,,,,,,FALSE,FALSE
"C00721456","ROSEWICZ FOR CONGRESS 2020",,,"DEM",,,,,FALSE,FALSE
